ID_employe,Age,Attrition,BusinessTravel,Department,Education,EnvironmentSatisfaction,Gender,JobInvolvement,Job Role,JobSatisfaction,PerformanceRating,WorkLifeBalance,MaritalStatus,StockOption,OverTime,PercentSalaryHike,NumCompaniesWorked,TotalWorkingYears,YearsSinceLastPromotion,YearsWithCurrManager,DistanceFromHome,HourlyRate,DailyRate,MonthlyRate,Salary,TrainingTimesLastYear,DateToday,DateBirth,DateStart,DateDeparture,YearsAtCompany,AgeGroup,TerminationType,AgeHire,HireType,YearsAtCompany Group,EmploymentType
1865,29,No,Travel_Rarely,Human Resources,Below College,Very High,Male,Medium,Human Resources,Medium,Excellent,Better,Married,None,No,11,1,1,0,0,6,87,352,15434,2804,3,31/07/2022,22/11/1993,24/06/2022,,0,2_Between 20 and 30,,29,1,1_Less than 1 year,Full-time
411,18,No,Travel_Rarely,Sales,Bachelor,Very High,Female,Medium,Sales Representative,High,Excellent,Better,Single,None,No,12,1,0,0,0,10,69,812,9724,1200,2,31/07/2022,22/10/2004,04/08/2022,,0,1_Below 20,,18,1,1_Less than 1 year,Full-time
556,38,No,Travel_Frequently,Research & Development,College,Very High,Male,High,Laboratory Technician,Very High,Outstanding,Better,Married,Low,Yes,23,1,1,0,0,2,42,1490,12106,1702,3,31/07/2022,22/08/1984,01/08/2021,,1,3_Between 30 and 40,,37,1,2_Between 1-3 years,Full-time
1158,41,No,Travel_Rarely,Research & Development,Master,Medium,Male,High,Laboratory Technician,Very High,Excellent,Better,Married,Low,Yes,11,3,6,0,0,12,46,167,9051,4766,4,31/07/2022,04/11/1981,23/08/2021,,1,4_Between 40 and 50,,40,2,2_Between 1-3 years,Full-time
1055,34,No,Travel_Rarely,Sales,Master,High,Female,High,Sales Representative,High,Excellent,Better,Married,Low,Yes,19,1,1,0,0,10,87,1333,18410,2220,2,31/07/2022,19/09/1988,27/08/2021,,1,3_Between 30 and 40,,33,1,2_Between 1-3 years,Full-time
10,59,No,Travel_Rarely,Research & Development,Bachelor,High,Female,Very High,Laboratory Technician,Low,Outstanding,Good,Married,High,Yes,20,4,12,0,0,3,81,1324,9964,2670,3,31/07/2022,05/07/1964,20/11/2021,,1,5_Between 50 and 60,,58,1,2_Between 1-3 years,Full-time
1974,31,No,Travel_Rarely,Research & Development,Below College,Very High,Female,Low,Laboratory Technician,Very High,Excellent,Better,Divorced,High,Yes,11,1,1,0,0,2,59,1276,17536,1129,4,31/07/2022,14/03/1992,21/01/2022,,1,3_Between 30 and 40,,30,1,2_Between 1-3 years,Full-time
22,22,No,Non-Travel,Research & Development,College,Very High,Male,Very High,Laboratory Technician,Very High,Excellent,Good,Divorced,Mid,Yes,13,1,1,0,0,16,96,1123,7324,2935,2,31/07/2022,12/05/2001,15/02/2022,,0,2_Between 20 and 30,,22,1,1_Less than 1 year,Full-time
964,40,No,Travel_Frequently,Research & Development,Master,Very High,Male,High,Research Scientist,Medium,Excellent,Better,Divorced,Low,Yes,14,8,3,0,0,9,35,1469,25063,3617,2,31/07/2022,04/09/1982,07/03/2022,,0,4_Between 40 and 50,,40,2,1_Less than 1 year,Contractor
51,36,No,Travel_Rarely,Research & Development,Master,Medium,Female,Medium,Research Scientist,Low,Good,Best,Married,Low,Yes,14,9,6,0,0,5,82,852,13072,3419,3,31/07/2022,01/05/1987,04/04/2022,,0,3_Between 30 and 40,,36,1,1_Less than 1 year,Contractor
1893,26,No,Travel_Rarely,Research & Development,College,Medium,Female,Medium,Research Scientist,High,Excellent,Good,Married,Low,Yes,13,1,1,0,0,1,90,482,14908,2933,3,31/07/2022,21/08/1996,07/04/2022,,0,2_Between 20 and 30,,26,1,1_Less than 1 year,Full-time
773,38,No,Travel_Rarely,Research & Development,Doctor,Very High,Male,High,Research Scientist,High,Excellent,Bad,Married,Low,Yes,13,6,6,0,0,2,92,268,20471,3057,0,31/07/2022,24/10/1984,11/06/2022,,0,3_Between 30 and 40,,38,1,1_Less than 1 year,Full-time
214,58,No,Travel_Rarely,Research & Development,Bachelor,Medium,Female,Medium,Research Scientist,Medium,Outstanding,Good,Married,Low,Yes,20,4,9,0,0,9,75,1145,11873,3346,3,31/07/2022,19/07/1965,30/06/2022,,0,5_Between 50 and 60,,58,1,1_Less than 1 year,Full-time
947,31,No,Non-Travel,Sales,College,Very High,Female,High,Sales Executive,High,Excellent,Good,Married,Low,No,13,1,9,0,0,20,45,1188,24406,6932,2,31/07/2022,11/07/1992,16/11/2013,,9,3_Between 30 and 40,,22,1,4_Between 5-10 years,Full-time
448,43,No,Travel_Frequently,Research & Development,Master,High,Female,Medium,Laboratory Technician,High,Excellent,Best,Divorced,Low,No,11,1,9,0,0,10,82,559,6227,5257,3,31/07/2022,17/12/1979,29/01/2014,,9,4_Between 40 and 50,,34,1,4_Between 5-10 years,Full-time
867,52,No,Travel_Frequently,Research & Development,Master,High,Female,Medium,Manufacturing Director,Very High,Outstanding,Better,Married,None,No,22,3,31,0,0,25,81,890,19028,13826,3,31/07/2022,23/02/1971,07/05/2014,,8,5_Between 50 and 60,,44,1,4_Between 5-10 years,Contractor
1369,35,No,Travel_Rarely,Research & Development,Bachelor,Very High,Female,Medium,Laboratory Technician,Very High,Excellent,Better,Married,Low,No,12,0,10,0,0,1,60,817,10846,5363,0,31/07/2022,03/06/1988,30/06/2014,,8,3_Between 30 and 40,,27,1,4_Between 5-10 years,Full-time
1677,49,No,Travel_Rarely,Research & Development,Bachelor,High,Male,High,Manager,High,Low,Better,Single,None,No,14,4,23,0,0,1,36,809,22384,15379,2,31/07/2022,06/05/1974,25/06/2015,,7,4_Between 40 and 50,,42,2,4_Between 5-10 years,Full-time
586,35,No,Travel_Rarely,Research & Development,Bachelor,Very High,Male,High,Healthcare Representative,High,Excellent,Better,Married,None,Yes,12,4,10,0,0,16,72,1276,14295,7632,2,31/07/2022,22/09/1987,23/07/2015,,7,3_Between 30 and 40,,28,2,4_Between 5-10 years,Contractor
1424,55,No,Travel_Rarely,Research & Development,Master,Medium,Male,Very High,Research Director,Very High,Excellent,Best,Divorced,Mid,No,13,2,31,0,0,1,81,1136,12414,14732,4,31/07/2022,26/01/1968,13/10/2015,,7,5_Between 50 and 60,,48,2,4_Between 5-10 years,Contractor
2045,36,No,Travel_Rarely,Sales,Master,Medium,Female,Medium,Sales Executive,Very High,Excellent,Good,Married,Low,No,13,4,8,0,0,11,100,1120,14369,6652,2,31/07/2022,20/12/1986,23/01/2017,,6,3_Between 30 and 40,,30,1,4_Between 5-10 years,Full-time
1371,27,No,Travel_Frequently,Sales,Below College,Very High,Male,Low,Sales Executive,Very High,Outstanding,Better,Single,None,No,20,3,8,0,0,2,43,793,20392,5071,3,31/07/2022,10/05/1996,29/05/2017,,5,2_Between 20 and 30,,22,1,3_Between 3-5 years,Contractor
1516,32,No,Travel_Rarely,Research & Development,Bachelor,High,Male,High,Manager,Very High,Outstanding,Best,Single,None,No,25,2,10,0,0,10,64,495,21072,11244,5,31/07/2022,25/12/1990,29/08/2017,,5,3_Between 30 and 40,,27,1,3_Between 3-5 years,Full-time
499,49,No,Travel_Rarely,Research & Development,Bachelor,Medium,Male,Medium,Healthcare Representative,High,Outstanding,Better,Single,None,No,24,8,26,0,0,7,31,1261,12066,10965,2,31/07/2022,06/10/1973,07/10/2017,,5,4_Between 40 and 50,,44,1,3_Between 3-5 years,Full-time
1622,28,No,Travel_Rarely,Research & Development,Bachelor,Medium,Female,Low,Manufacturing Director,Low,Outstanding,Good,Divorced,Low,No,21,0,6,0,0,27,39,580,20460,4877,5,31/07/2022,25/03/1995,18/12/2017,,5,2_Between 20 and 30,,23,1,3_Between 3-5 years,Full-time
1212,40,No,Travel_Frequently,Sales,Master,Medium,Male,High,Sales Executive,Medium,Excellent,Better,Married,High,No,12,5,5,0,0,2,62,1184,25440,4327,2,31/07/2022,29/11/1982,31/01/2021,,1,4_Between 40 and 50,,39,1,2_Between 1-3 years,Full-time
467,47,No,Travel_Frequently,Sales,Below College,Medium,Male,High,Sales Representative,High,Excellent,Better,Single,None,No,19,3,5,0,0,4,99,1309,25751,2976,3,31/07/2022,12/03/1976,17/02/2021,,1,4_Between 40 and 50,,46,1,2_Between 1-3 years,Full-time
366,29,No,Travel_Rarely,Sales,Bachelor,Low,Male,Medium,Sales Executive,Medium,Excellent,Better,Married,Mid,No,19,2,10,0,0,2,78,1210,3687,6644,2,31/07/2022,08/12/1993,21/02/2021,,1,2_Between 20 and 30,,28,1,2_Between 1-3 years,Full-time
618,26,No,Travel_Rarely,Sales,College,Low,Male,High,Sales Executive,High,Excellent,Better,Divorced,Mid,No,12,5,8,0,0,29,45,775,4267,4306,5,31/07/2022,22/04/1997,02/03/2021,,1,2_Between 20 and 30,,25,2,2_Between 1-3 years,Full-time
1853,32,No,Travel_Frequently,Sales,Master,Very High,Male,High,Sales Executive,Very High,Excellent,Best,Single,None,No,13,8,4,0,0,10,79,1318,26075,4648,2,31/07/2022,01/02/1991,03/03/2021,,1,3_Between 30 and 40,,31,1,2_Between 1-3 years,Full-time
72,26,No,Travel_Rarely,Sales,Bachelor,High,Female,Medium,Sales Executive,Very High,Excellent,Good,Married,Low,Yes,19,7,5,0,0,23,47,1443,21436,4157,2,31/07/2022,13/08/1996,31/03/2021,,1,2_Between 20 and 30,,25,1,2_Between 1-3 years,Full-time
1935,56,No,Travel_Rarely,Sales,Doctor,Very High,Female,Medium,Sales Executive,Low,Excellent,Better,Married,Low,No,16,4,6,0,0,11,89,1443,20328,5380,3,31/07/2022,14/09/1966,02/04/2021,,1,5_Between 50 and 60,,55,1,2_Between 1-3 years,Full-time
775,34,No,Travel_Rarely,Research & Development,Doctor,Medium,Female,High,Manufacturing Director,Low,Excellent,Better,Divorced,Low,No,14,3,7,0,0,8,32,167,4187,5121,3,31/07/2022,15/05/1989,01/05/2021,,1,3_Between 30 and 40,,33,1,2_Between 1-3 years,Full-time
1306,45,No,Travel_Frequently,Research & Development,Bachelor,Medium,Female,High,Manager,Medium,Outstanding,Better,Single,None,No,22,3,22,0,0,25,83,364,13035,18061,4,31/07/2022,20/09/1977,02/05/2021,,1,4_Between 40 and 50,,44,2,2_Between 1-3 years,Full-time
1943,42,No,Travel_Rarely,Sales,Master,Medium,Male,High,Sales Executive,Very High,Excellent,Better,Divorced,Mid,Yes,12,3,14,0,0,12,77,419,2900,5087,4,31/07/2022,27/07/1981,18/06/2021,,1,4_Between 40 and 50,,41,1,2_Between 1-3 years,Full-time
1036,38,No,Travel_Rarely,Sales,Master,Medium,Male,High,Sales Executive,Very High,Excellent,Better,Single,None,Yes,12,8,19,0,0,3,42,1035,4981,6861,1,31/07/2022,15/02/1985,30/07/2021,,1,3_Between 30 and 40,,37,1,2_Between 1-3 years,Full-time
271,38,No,Travel_Rarely,Research & Development,Master,Very High,Male,High,Manufacturing Director,High,Excellent,Better,Married,None,No,14,9,14,0,0,2,88,1261,7259,6553,3,31/07/2022,22/05/1985,03/08/2021,,1,3_Between 30 and 40,,37,2,2_Between 1-3 years,Full-time
1263,48,No,Travel_Rarely,Research & Development,Bachelor,Very High,Male,Medium,Research Director,Very High,Excellent,Best,Single,None,No,12,6,25,0,0,1,76,715,8733,18265,3,31/07/2022,19/05/1975,15/08/2021,,1,4_Between 40 and 50,,47,1,2_Between 1-3 years,Full-time
86,45,No,Travel_Rarely,Research & Development,Bachelor,Medium,Male,High,Research Scientist,Low,Excellent,Better,Divorced,Low,No,17,2,25,0,0,7,59,1339,18787,9724,2,31/07/2022,08/03/1978,16/08/2021,,1,4_Between 40 and 50,,44,2,2_Between 1-3 years,Full-time
521,40,No,Travel_Rarely,Research & Development,Bachelor,Medium,Female,Medium,Laboratory Technician,High,Outstanding,Better,Married,Low,No,22,6,20,0,0,2,78,555,13436,3448,3,31/07/2022,11/12/1982,16/08/2021,,1,4_Between 40 and 50,,39,1,2_Between 1-3 years,Full-time
1591,50,No,Travel_Rarely,Sales,Bachelor,High,Male,High,Manager,High,Excellent,Better,Married,Low,Yes,16,4,27,0,0,9,59,264,19519,19331,2,31/07/2022,10/09/1972,26/08/2021,,1,5_Between 50 and 60,,49,1,2_Between 1-3 years,Contractor
1242,42,No,Travel_Frequently,Research & Development,Doctor,Low,Female,High,Research Director,Low,Excellent,Better,Married,None,Yes,17,3,20,0,0,26,60,458,23281,13191,6,31/07/2022,09/05/1981,30/08/2021,,1,4_Between 40 and 50,,41,1,2_Between 1-3 years,Full-time
139,37,No,Non-Travel,Research & Development,College,High,Male,Medium,Healthcare Representative,Very High,Excellent,Best,Divorced,Low,No,14,5,17,0,0,2,100,1040,15850,5163,2,31/07/2022,13/04/1986,09/09/2021,,1,3_Between 30 and 40,,36,1,2_Between 1-3 years,Full-time
1966,32,No,Travel_Rarely,Research & Development,Master,Very High,Male,Medium,Manufacturing Director,Very High,Outstanding,Better,Single,None,No,24,8,8,0,0,5,56,1373,10138,9679,1,31/07/2022,07/02/1991,03/10/2021,,1,3_Between 30 and 40,,31,1,2_Between 1-3 years,Full-time
477,42,No,Travel_Rarely,Research & Development,Master,Low,Male,Medium,Healthcare Representative,Very High,Outstanding,Better,Single,None,No,23,3,14,0,0,2,98,1332,17078,6781,6,31/07/2022,30/05/1981,12/10/2021,,1,4_Between 40 and 50,,41,1,2_Between 1-3 years,Full-time
298,41,No,Travel_Rarely,Sales,Bachelor,Very High,Female,High,Manager,Very High,Excellent,Better,Single,None,Yes,18,3,16,0,0,6,75,896,14674,13591,3,31/07/2022,20/05/1982,17/10/2021,,1,4_Between 40 and 50,,40,1,2_Between 1-3 years,Full-time
634,38,No,Travel_Rarely,Research & Development,Bachelor,High,Female,High,Healthcare Representative,High,Excellent,Better,Married,Low,No,19,3,18,0,0,10,76,1495,22174,9824,4,31/07/2022,04/03/1985,28/10/2021,,1,3_Between 30 and 40,,37,1,2_Between 1-3 years,Contractor
151,34,No,Travel_Rarely,Research & Development,Master,High,Female,Medium,Research Scientist,Medium,Excellent,Better,Divorced,Low,No,15,6,12,0,0,6,45,1031,15000,4505,3,31/07/2022,28/04/1989,01/11/2021,,1,3_Between 30 and 40,,33,2,2_Between 1-3 years,Full-time
487,46,No,Non-Travel,Research & Development,Master,High,Female,High,Manufacturing Director,High,Excellent,Best,Married,None,No,14,2,7,0,0,7,30,1144,16044,5258,2,31/07/2022,23/05/1977,07/11/2021,,1,4_Between 40 and 50,,45,1,2_Between 1-3 years,Full-time
1847,36,No,Travel_Rarely,Research & Development,Master,Very High,Female,High,Research Scientist,Medium,Outstanding,Better,Married,Low,Yes,22,4,15,0,0,2,73,430,19573,6962,2,31/07/2022,04/11/1986,07/11/2021,,1,3_Between 30 and 40,,35,2,2_Between 1-3 years,Full-time
868,37,No,Travel_Rarely,Sales,Master,Very High,Male,Medium,Sales Executive,High,Excellent,Better,Divorced,Mid,No,19,4,9,0,0,16,66,342,24558,6334,2,31/07/2022,09/07/1986,10/11/2021,,1,3_Between 30 and 40,,36,2,2_Between 1-3 years,Full-time
1256,49,No,Travel_Rarely,Research & Development,College,Low,Male,Medium,Manager,High,Good,Best,Married,Low,No,13,2,23,0,0,4,85,1098,12124,18711,2,31/07/2022,12/07/1974,28/11/2021,,1,4_Between 40 and 50,,48,1,2_Between 1-3 years,Full-time
920,43,No,Travel_Rarely,Research & Development,Bachelor,Low,Female,High,Manufacturing Director,Medium,Outstanding,Best,Divorced,Low,No,21,4,4,0,0,8,55,177,23814,4765,2,31/07/2022,24/01/1980,10/12/2021,,1,4_Between 40 and 50,,42,1,2_Between 1-3 years,Full-time
1076,43,No,Travel_Rarely,Sales,Bachelor,High,Male,Medium,Sales Executive,Very High,Excellent,Better,Divorced,Low,No,13,5,18,0,0,25,79,415,5268,10798,5,31/07/2022,07/04/1980,15/12/2021,,1,4_Between 40 and 50,,42,1,2_Between 1-3 years,Full-time
211,51,No,Travel_Rarely,Research & Development,Master,Medium,Male,Medium,Manufacturing Director,High,Excellent,Better,Married,None,No,17,2,10,0,0,7,34,1169,13983,6132,2,31/07/2022,11/06/1972,18/12/2021,,1,5_Between 50 and 60,,50,1,2_Between 1-3 years,Full-time
1105,37,No,Travel_Rarely,Sales,Master,Very High,Female,Medium,Sales Executive,Very High,Excellent,Better,Divorced,High,Yes,14,2,8,0,0,10,88,309,24223,6694,5,31/07/2022,01/06/1986,23/12/2021,,1,3_Between 30 and 40,,36,2,2_Between 1-3 years,Full-time
1938,58,No,Travel_Rarely,Sales,Bachelor,Very High,Female,High,Manager,Very High,Excellent,Good,Married,Low,Yes,13,4,29,0,0,21,72,605,11761,17875,2,31/07/2022,09/09/1964,24/12/2021,,1,5_Between 50 and 60,,57,1,2_Between 1-3 years,Full-time
1029,42,No,Travel_Rarely,Sales,College,Very High,Male,High,Manager,High,Excellent,Best,Married,None,No,13,6,21,0,0,5,90,265,7770,18303,3,31/07/2022,05/05/1981,29/12/2021,,1,4_Between 40 and 50,,41,1,2_Between 1-3 years,Full-time
1180,40,No,Travel_Frequently,Research & Development,College,High,Female,Medium,Research Scientist,Very High,Excellent,Bad,Married,Low,Yes,13,3,16,0,0,26,92,902,21203,4422,3,31/07/2022,24/12/1982,03/01/2022,,1,4_Between 40 and 50,,39,1,2_Between 1-3 years,Contractor
1803,42,No,Travel_Rarely,Research & Development,Bachelor,Medium,Male,Very High,Healthcare Representative,Low,Good,Good,Married,Mid,No,18,5,10,0,0,13,95,1128,5696,5538,2,31/07/2022,25/11/1980,06/01/2022,,1,4_Between 40 and 50,,41,1,2_Between 1-3 years,Full-time
743,38,No,Travel_Rarely,Research & Development,Bachelor,High,Female,High,Manufacturing Director,High,Excellent,Best,Single,None,Yes,14,4,10,0,0,1,81,168,15397,7861,4,31/07/2022,16/08/1984,12/01/2022,,1,3_Between 30 and 40,,37,1,2_Between 1-3 years,Contractor
833,30,No,Travel_Rarely,Research & Development,Bachelor,High,Female,Medium,Manufacturing Director,Very High,Outstanding,Good,Single,None,Yes,24,5,12,0,0,2,52,946,20234,6877,4,31/07/2022,22/03/1993,13/01/2022,,1,3_Between 30 and 40,,29,1,2_Between 1-3 years,Full-time
771,35,No,Non-Travel,Research & Development,Master,Very High,Female,High,Healthcare Representative,Low,Excellent,Best,Divorced,Low,No,11,2,16,0,0,2,61,1225,4761,5093,2,31/07/2022,04/02/1988,20/01/2022,,1,3_Between 30 and 40,,34,1,2_Between 1-3 years,Full-time
1724,40,No,Travel_Rarely,Research & Development,College,Medium,Female,High,Manufacturing Director,Low,Excellent,Better,Married,Low,Yes,16,2,18,0,0,8,92,369,5041,6516,3,31/07/2022,21/09/1982,22/01/2022,,1,4_Between 40 and 50,,39,1,2_Between 1-3 years,Full-time
661,43,No,Travel_Rarely,Research & Development,Master,Medium,Male,Medium,Research Director,Very High,Excellent,Good,Divorced,Low,Yes,14,4,21,0,0,6,50,782,2671,16627,3,31/07/2022,12/09/1979,23/01/2022,,1,4_Between 40 and 50,,42,2,2_Between 1-3 years,Full-time
1125,38,No,Travel_Rarely,Sales,College,Very High,Male,High,Sales Executive,Medium,Excellent,Better,Single,None,No,16,7,10,0,0,2,32,130,20619,7351,2,31/07/2022,22/08/1984,30/01/2022,,0,3_Between 30 and 40,,38,1,1_Less than 1 year,Full-time
334,41,No,Travel_Rarely,Research & Development,College,High,Male,High,Research Scientist,Low,Excellent,Good,Divorced,Mid,No,16,2,17,0,0,19,36,1411,19877,3072,2,31/07/2022,02/08/1981,13/02/2022,,0,4_Between 40 and 50,,41,1,1_Less than 1 year,Contractor
568,57,No,Travel_Rarely,Sales,Bachelor,Low,Male,Medium,Manager,Very High,Excellent,Good,Divorced,Low,No,12,3,32,0,0,29,56,210,22102,14118,3,31/07/2022,30/07/1966,15/02/2022,,0,5_Between 50 and 60,,57,1,1_Less than 1 year,Full-time
1292,42,No,Travel_Rarely,Research & Development,Master,Medium,Female,Very High,Research Scientist,Medium,Excellent,Better,Married,None,Yes,16,6,18,0,0,7,78,603,5628,2372,2,31/07/2022,31/01/1981,28/02/2022,,0,4_Between 40 and 50,,42,2,1_Less than 1 year,Full-time
101,45,No,Travel_Rarely,Research & Development,Master,Very High,Male,High,Research Director,Low,Good,Best,Married,None,Yes,14,4,17,0,0,6,52,193,15067,13245,3,31/07/2022,15/02/1978,24/03/2022,,0,4_Between 40 and 50,,45,1,1_Less than 1 year,Contractor
479,36,No,Non-Travel,Sales,Doctor,Very High,Female,High,Sales Executive,Very High,Excellent,Better,Single,None,No,15,4,7,0,0,1,45,845,15276,6653,6,31/07/2022,07/09/1986,29/03/2022,,0,3_Between 30 and 40,,36,1,1_Less than 1 year,Full-time
1595,42,No,Travel_Rarely,Research & Development,College,Very High,Male,Medium,Manager,Very High,Outstanding,Better,Single,None,No,22,8,24,0,0,9,93,1059,26362,19613,2,31/07/2022,21/03/1981,01/04/2022,,0,4_Between 40 and 50,,42,1,1_Less than 1 year,Full-time
468,42,No,Travel_Rarely,Research & Development,Doctor,Low,Female,High,Research Director,Very High,Excellent,Better,Single,None,No,14,2,16,0,0,23,44,810,15901,15992,2,31/07/2022,27/01/1981,08/04/2022,,0,4_Between 40 and 50,,42,2,1_Less than 1 year,Full-time
1481,44,No,Travel_Frequently,Sales,Doctor,Low,Female,High,Sales Executive,High,Good,Good,Married,Low,No,12,7,11,0,0,1,79,383,9282,4768,4,31/07/2022,09/01/1979,10/04/2022,,0,4_Between 40 and 50,,44,1,1_Less than 1 year,Full-time
1770,55,No,Travel_Rarely,Research & Development,Bachelor,High,Male,Medium,Research Director,Low,Excellent,Better,Married,High,No,12,8,34,0,0,2,60,478,19805,19038,2,31/07/2022,25/08/1967,20/04/2022,,0,5_Between 50 and 60,,55,1,1_Less than 1 year,Contractor
1515,33,No,Travel_Rarely,Research & Development,Doctor,Very High,Male,High,Healthcare Representative,High,Excellent,Better,Single,None,Yes,17,2,14,0,0,8,69,516,22049,6388,6,31/07/2022,13/09/1989,24/04/2022,,0,3_Between 30 and 40,,33,1,1_Less than 1 year,Full-time
1731,47,No,Non-Travel,Sales,Master,High,Male,High,Sales Executive,Medium,Excellent,Bad,Married,Low,No,11,7,4,0,0,2,87,543,3536,4978,3,31/07/2022,06/01/1976,28/04/2022,,0,4_Between 40 and 50,,47,1,1_Less than 1 year,Full-time
954,40,No,Travel_Rarely,Sales,Master,Low,Male,Medium,Sales Executive,Medium,Excellent,Good,Divorced,Low,No,12,2,11,0,0,10,67,658,20652,9705,2,31/07/2022,02/10/1982,06/05/2022,,0,4_Between 40 and 50,,40,1,1_Less than 1 year,Full-time
518,37,No,Travel_Rarely,Research & Development,Master,High,Male,High,Manufacturing Director,Medium,Excellent,Good,Single,None,Yes,12,2,18,0,0,10,49,1305,21123,4197,2,31/07/2022,06/05/1986,14/05/2022,,0,3_Between 30 and 40,,37,1,1_Less than 1 year,Full-time
473,48,No,Travel_Rarely,Sales,Below College,Low,Female,High,Manager,High,Outstanding,Bad,Married,Low,No,21,3,15,0,0,29,91,530,23978,12504,3,31/07/2022,13/06/1975,17/05/2022,,0,4_Between 40 and 50,,48,2,1_Less than 1 year,Contractor
496,35,No,Travel_Rarely,Research & Development,Master,High,Male,Medium,Healthcare Representative,Medium,Excellent,Better,Single,None,No,19,9,10,0,0,9,97,755,19394,6540,5,31/07/2022,24/04/1988,22/05/2022,,0,3_Between 30 and 40,,35,1,1_Less than 1 year,Full-time
